"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta115",30099,15,36019,8006,26473,34553,288,1555638986,3,2.49069
"ta116",30946,12,32479,7316,26675,25480,235,1959230081,3,2.51715
"ta117",30792,14,31655,7243,26534,23152,219,3553569545,3,2.48488
"ta118",31034,14,38390,8256,26768,35651,278,2841823756,3,2.51214
"ta119",30634,12,35004,7558,26239,30588,261,3376598345,3,2.4806
"ta120",30148,14,36831,8694,26671,36587,298,391660791,3,2.49758
"ta001",1448,2,58876,43096,1278,22288,1,92425060,3,2.5765
"ta002",1545,1,55628,38946,1358,5309,0,893205257,3,2.598
"ta003",1597,0,57450,22688,1073,12612,0,3179871719,3,2.3025
"ta004",1754,1,60965,26335,1293,2181,0,819467395,3,2.818
"ta005",1431,1,53469,34418,1235,7266,0,94321947,3,2.484
"ta006",1616,1,58046,21487,1193,18082,0,1411172687,3,2.5275
"ta007",1528,1,54392,34237,1239,22566,1,2197632805,3,2.474
"ta008",1428,1,61760,27698,1199,15222,0,3559336678,3,2.6155
"ta009",1468,1,58669,22215,1210,1093,0,779501527,3,2.621
"ta010",1404,1,62010,27230,1103,2446,0,1910643558,3,2.3885
"ta011",2004,1,59239,21807,1560,16430,1,897233077,3,2.58225
"ta012",2104,1,59276,20066,1648,8658,0,447500249,3,2.7145
"ta013",1812,1,62117,17972,1476,43175,4,834214793,3,2.469
"ta014",1726,1,58090,23413,1380,21267,2,956451329,3,2.2325
"ta015",1944,1,63826,20975,1395,31302,2,2188274750,3,2.36475
"ta016",1877,1,60875,16627,1369,8401,0,1178472307,3,2.285
"ta017",1935,1,57553,21829,1434,18515,1,2968583047,3,2.34425
"ta018",2044,1,63551,19868,1527,2072,0,2581223528,3,2.4755
"ta019",1978,1,48922,22302,1586,8609,1,3458449740,3,2.5085
"ta020",2051,1,63023,18506,1559,13475,1,293714975,3,2.632
"ta021",2770,1,51304,19168,2261,27054,6,4008717449,3,2.53412
"ta022",2543,1,43686,13231,2070,15606,4,1239923917,3,2.3465
"ta023",2625,1,47095,17036,2247,1016,0,260024799,3,2.54038
"ta024",2800,1,51467,21367,2192,17518,4,850708785,3,2.46675
"ta025",2829,1,52499,16102,2259,1258,0,3961921031,3,2.55837
"ta026",2597,1,47026,14662,2183,14673,3,2644097463,3,2.46263
"ta027",2723,1,44920,12665,2225,26401,7,1783225098,3,2.512
"ta028",2697,1,49017,15766,2161,20169,4,1054332102,3,2.46962
"ta029",2713,1,45166,15163,2204,16056,4,4220795736,3,2.52513
"ta030",2830,1,51174,16782,2138,30400,7,4197119593,3,2.41725
"ta031",3095,1,56338,34606,2724,501,0,3824008496,3,2.4154
"ta032",3515,1,58569,29865,2834,14068,1,2889301840,3,2.6098
"ta033",2900,1,55843,24138,2613,3353,0,1844529028,3,2.398
"ta034",3073,1,57576,26890,2751,219,0,2200965812,3,2.5646
"ta035",3071,1,52281,31603,2853,12556,1,2559106749,3,2.5452
"ta036",3195,1,55755,25137,2825,624,0,2362390098,3,2.6008
"ta037",3450,1,56221,23537,2716,4360,0,2691639252,3,2.4648
"ta038",3140,1,61588,27196,2683,4155,0,3743909550,3,2.4786
"ta039",2930,1,54795,24196,2547,15088,2,892135197,3,2.3244
"ta040",3188,1,50331,28847,2776,221,0,3659929864,3,2.5636
"ta041",3754,1,60462,19817,3010,29106,7,1930008545,3,2.51
"ta042",3685,1,63573,18794,2882,47509,11,2417087385,3,2.4236
"ta043",3612,1,60393,21558,2855,59334,14,1103288168,3,2.4007
"ta044",3669,1,58371,19654,3064,9245,2,3987732539,3,2.5281
"ta045",3741,1,61818,17695,2998,49106,11,556327018,3,2.5391
"ta046",3736,1,56086,16348,3025,50641,13,556753795,3,2.509
"ta047",3678,1,60395,21847,3127,6170,1,1438986935,3,2.5184
"ta048",3773,1,64046,19883,3043,63146,14,462495278,3,2.4535
"ta049",3792,1,61855,18289,2916,7214,1,1842637243,3,2.4332
"ta050",3845,1,56807,17675,3091,9301,2,3804746427,3,2.5446
"ta051",5094,2,56066,14135,3862,42981,23,2002475423,3,2.59555
"ta052",4730,2,49324,21086,3718,27092,16,239243217,3,2.46355
"ta053",4592,3,59978,20642,3638,25633,12,2881382307,3,2.42175
"ta054",4797,2,61221,19360,3731,48311,23,1194702977,3,2.465
"ta055",4748,2,57222,18558,3648,57061,29,3815517798,3,2.45705
"ta056",4946,2,63861,22662,3729,22557,10,1001920348,3,2.4515
"ta057",4742,2,54250,15430,3701,44096,24,1671815192,3,2.48365
"ta058",4763,2,57862,19411,3721,30793,16,2233372940,3,2.46245
"ta059",4823,2,58318,19254,3732,26676,13,2128300686,3,2.49715
"ta060",4901,2,67273,20070,3767,46632,20,2056189963,3,2.5301
"ta061",5943,1,48173,32151,5493,192,0,1243042568,3,2.5797
"ta062",5878,1,51131,24661,5257,31146,9,3295527514,3,2.5182
"ta063",5880,1,52764,21544,5175,770,0,3876000818,3,2.4735
"ta064",5675,1,52813,25018,4997,45056,12,2125385195,3,2.4028
"ta065",6095,1,51342,27104,5247,1066,0,3531031184,3,2.5098
"ta066",5753,1,47984,30972,5135,9980,3,3416146812,3,2.451
"ta067",5935,1,49557,21838,5232,5767,1,23649283,3,2.4749
"ta068",6068,1,44865,18686,5083,10927,3,367452215,3,2.4339
"ta069",6193,1,46885,28830,5448,386,0,1809357023,3,2.5839
"ta070",6157,1,51183,24104,5318,658,0,834931988,3,2.5583
"ta071",6983,2,48838,13675,5784,16161,9,3045656605,3,2.59555
"ta072",6558,2,49299,13468,5362,25382,15,1020847168,3,2.42175
"ta073",6667,2,47902,18651,5681,31854,20,1672968438,3,2.50985
"ta074",7300,2,50331,14024,5818,21369,12,2809825656,3,2.6319
"ta075",6844,2,56818,15248,5476,23482,12,2465623636,3,2.48515
"ta076",6591,2,50322,14868,5316,45404,26,3796790684,3,2.37285
"ta077",6765,2,53573,21097,5595,38943,21,1780704919,3,2.4515
"ta078",6517,2,52230,14126,5631,15651,8,3240406427,3,2.49255
"ta079",6859,2,44012,15293,5888,41907,28,1464521291,3,2.5698
"ta080",6930,2,46080,18292,5845,7887,4,563569129,3,2.549
"ta081",7840,3,60385,15971,6294,41465,41,3580185170,3,2.46915
"ta082",7591,4,56228,16156,6261,33945,36,3559212549,3,2.4962
"ta083",7755,3,50625,15533,6347,10129,12,3116768388,3,2.48018
"ta084",7885,3,55526,15633,6338,53772,58,3780081700,3,2.4637
"ta085",7729,3,56787,17424,6396,36889,39,1793182593,3,2.48097
"ta086",8072,3,54416,14924,6448,53214,58,2620973975,3,2.4825
"ta087",8033,3,54134,16435,6355,48010,53,3358768521,3,2.50242
