"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta022",2155,5,46374,19991,2061,13660,3,570539767,3,2.3465
"ta023",2386,5,43941,10962,2264,4814,1,755813390,3,2.54038
"ta024",2259,5,51283,20851,2187,23296,5,4037873789,3,2.46675
"ta025",2360,5,52227,15415,2255,48702,11,3349671116,3,2.55837
"ta026",2278,5,49035,16044,2189,5381,1,669393503,3,2.46263
"ta027",2391,5,43806,10579,2224,12054,3,240280677,3,2.512
"ta028",2286,5,46692,13338,2175,37873,9,1680883788,3,2.46962
"ta029",2353,5,43237,15562,2217,39867,11,218236561,3,2.52513
"ta030",2248,5,50644,14688,2132,40945,9,1915270399,3,2.41725
"ta031",2729,4,54034,33631,2724,3851,0,1056919408,3,2.4154
"ta032",2848,4,54974,28295,2836,6641,1,732402950,3,2.6098
"ta033",2628,4,58295,25041,2612,23881,3,3866152149,3,2.398
"ta034",2767,4,57584,26684,2751,2,0,4022084634,3,2.5646
"ta035",2854,4,55836,34138,2854,0,0,1501202190,3,2.5452
"ta036",2827,4,58144,26496,2825,22,0,491872789,3,2.6008
"ta037",2747,4,54301,22223,2716,52180,7,928185155,3,2.4648
"ta038",2691,4,56912,24944,2683,16,0,1706156897,3,2.4786
"ta039",2571,4,61196,26705,2545,53337,7,3133580531,3,2.3244
"ta040",2776,4,52848,30722,2776,0,0,3056154919,3,2.5636
"ta041",3109,11,60522,17798,3010,3889,0,2398554627,3,2.51
"ta042",3012,12,60130,17745,2877,37168,9,2990049871,3,2.4236
"ta043",2961,11,60636,21149,2855,7215,1,3608399163,3,2.4007
"ta044",3169,11,60892,19760,3061,39134,9,2422406971,3,2.5281
"ta045",3155,12,56667,16066,2996,8468,2,2915568151,3,2.5391
"ta046",3166,12,57256,19247,3016,14883,4,2174510371,3,2.509
"ta047",3222,12,59683,21574,3127,4573,1,39631893,3,2.5184
"ta048",3147,12,58145,16040,3045,5083,1,930237498,3,2.4535
"ta049",3043,12,62276,17437,2902,5604,1,3166203151,3,2.4332
"ta050",3204,12,61524,18769,3086,59320,14,1119334258,3,2.5446
"ta051",4068,42,61565,16543,3855,51871,25,425885695,3,2.59555
"ta052",3928,43,52894,18121,3708,43551,24,1094367995,3,2.46355
"ta053",3859,47,56824,20489,3644,56137,29,768386745,3,2.42175
"ta054",3902,42,58954,23456,3751,52758,26,3070731570,3,2.465
"ta055",3794,41,58347,19389,3614,34702,17,2274540014,3,2.45705
"ta056",3866,41,58978,20997,3748,17323,8,4127890814,3,2.4515
"ta057",3891,40,56244,14696,3696,18696,10,1982818116,3,2.48365
"ta058",3902,41,58852,16023,3704,54868,28,1393326871,3,2.46245
"ta059",3909,40,61543,19058,3728,44677,21,4074798613,3,2.49715
"ta060",4000,39,61981,16833,3771,32828,15,1952314185,3,2.5301
"ta061",5504,22,49599,33319,5493,406,0,2987555344,3,2.5797
"ta062",5291,21,46640,21689,5259,15839,5,308353282,3,2.5182
"ta063",5193,22,51904,21396,5175,973,0,617083421,3,2.4735
"ta064",5025,22,51395,24528,4998,7677,2,3724102220,3,2.4028
"ta065",5255,19,47172,24410,5247,1239,0,2009629780,3,2.5098
"ta066",5139,23,47555,30974,5135,9357,3,1120587511,3,2.451
"ta067",5245,22,49976,21853,5232,2327,0,2431427925,3,2.4749
"ta068",5101,22,44238,18320,5083,1513,0,2265754500,3,2.4339
"ta069",5454,22,49807,30424,5442,35198,10,1368246471,3,2.5839
"ta070",5346,21,51980,25024,5318,3614,1,1388119811,3,2.5583
"ta071",5861,65,52356,15004,5776,14454,8,2724076214,3,2.59555
"ta072",5441,69,54397,15012,5380,5700,3,440958235,3,2.42175
"ta073",5758,71,49295,18914,5682,163,0,2042200774,3,2.50985
"ta074",5947,69,54820,15342,5825,31416,17,1371051108,3,2.6319
"ta075",5575,68,54569,14794,5497,7039,4,2299998005,3,2.48515
"ta076",5340,70,48347,14080,5311,47513,29,3099527246,3,2.37285
"ta077",5692,73,50778,21823,5634,24075,14,2812478288,3,2.4515
"ta078",5694,68,52808,14369,5636,8452,4,4084538630,3,2.49255
"ta079",5965,78,47481,16297,5888,34300,21,522322019,3,2.5698
"ta080",5865,75,43204,16948,5845,10314,7,46147238,3,2.549
"ta081",6547,259,58037,14985,6305,41366,43,3425000419,3,2.46915
"ta082",6531,261,55908,16427,6240,30995,32,1057914498,3,2.4962
"ta083",6573,258,54190,15699,6344,33430,37,1293645670,3,2.48018
"ta084",6534,265,52811,15265,6341,28722,33,3075919105,3,2.4637
"ta085",6629,260,61246,17871,6393,20257,20,1975302445,3,2.48097
"ta086",6702,262,58289,17659,6437,50498,51,1312034384,3,2.4825
"ta087",6570,253,58114,17878,6321,56174,57,682702397,3,2.50242
"ta088",6749,270,59703,17014,6508,57677,58,3507950844,3,2.54608
"ta089",6614,258,60938,16966,6338,39101,39,2071628843,3,2.4991
"ta090",6652,262,56996,16984,6483,50772,53,3431734427,3,2.5166
"ta091",10940,527,44212,19880,10880,36573,49,3408193820,3,2.5101
"ta092",10723,510,48009,11514,10509,4424,6,3033582651,3,2.48125
"ta093",11022,527,45619,15878,10957,41756,54,4252561491,3,2.52895
"ta094",10920,533,36205,20781,10871,8100,13,746787887,3,2.50428
"ta095",10639,510,49831,13343,10521,30820,36,2949643191,3,2.49777
"ta096",10417,515,43983,13480,10356,1411,2,2607770444,3,2.43407
"ta097",10922,472,44945,18241,10880,23368,31,2097298105,3,2.55098
"ta098",10839,523,46169,16480,10798,503,1,1871980323,3,2.52832
"ta099",10508,450,45183,12515,10424,366,0,3934582614,3,2.48188
"ta100",10846,471,44686,14394,10685,20316,28,3544319226,3,2.50645
"ta101",11637,1873,46378,11208,11329,45875,118,605654152,3,2.44782
"ta102",11660,1912,58594,14089,11401,48459,100,4057102026,3,2.50224
"ta103",11724,1729,54901,14703,11462,36900,82,109565245,3,2.51273
"ta104",11752,1866,52117,13798,11380,42261,98,4118516918,3,2.50214
"ta105",11601,1984,47966,12686,11379,40604,101,67426658,3,2.47525
"ta106",11611,1873,55364,13242,11350,51066,110,3757479419,3,2.50228
"ta107",11740,1945,50759,12978,11489,22637,54,2710105984,3,2.51782
"ta108",11831,1926,47964,11383,11519,24427,63,1566241270,3,2.49613
"ta109",11619,1706,51373,12978,11372,18175,43,4117862039,3,2.49721
"ta110",11805,1941,58844,16236,11441,48923,100,492253340,3,2.49582
"ta111",26632,28572,35026,7403,26266,29872,261,3331832340,3,2.48145
"ta112",27263,30305,31116,6427,26825,11961,138,2994045591,3,2.524
"ta113",26859,28883,30466,7043,26624,13280,146,2811027985,3,2.49531
"ta114",26992,31261,29401,6635,26650,21033,222,414522004,3,2.50377
"ta115",26741,31004,29041,6661,26468,27902,289,3551224777,3,2.49069
"ta116",27056,30822,27979,5945,26610,15779,181,1223778981,3,2.51715
"ta117",26731,30516,27569,6365,26556,21511,240,2133812537,3,2.48488
"ta118",26968,28525,31362,6642,26725,27957,274,1456893941,3,2.51214
"ta119",26555,30757,30413,6442,26230,30190,298,236681787,3,2.4806
"ta120",26818,31579,35444,7939,26613,35366,299,190666108,3,2.49758
"ta001",1290,1,55907,40211,1278,3801,0,2872038974,3,2.5765
"ta002",1366,1,53534,38113,1358,7007,0,4147665207,3,2.598
"ta003",1098,1,59828,23773,1073,25802,1,1117728806,3,2.3025
"ta004",1311,1,62065,26959,1293,2085,0,387212690,3,2.818
"ta005",1261,1,53077,33847,1235,395,0,172106647,3,2.484
"ta006",1228,1,55036,21263,1193,34455,1,2442408234,3,2.5275
"ta007",1273,1,50091,32734,1251,6,0,2012032287,3,2.474
"ta008",1211,1,57666,26051,1199,2860,0,2587583924,3,2.6155
"ta009",1273,1,58406,22255,1210,3565,0,1943468454,3,2.621
"ta010",1151,1,59540,25870,1103,625,0,3160368170,3,2.3885
"ta011",1622,2,61546,22746,1560,8559,0,1607006926,3,2.58225
"ta012",1721,2,59696,19856,1644,48051,4,2385630887,3,2.7145
"ta013",1558,2,58632,17501,1482,32084,3,3379355751,3,2.469
"ta014",1386,2,58140,22783,1375,21249,2,227367873,3,2.2325
"ta015",1497,2,61807,22340,1400,1248,0,4213591395,3,2.36475
"ta016",1444,2,60284,18390,1369,43211,4,3584696737,3,2.285
"ta017",1506,2,59863,21987,1436,7156,0,185660490,3,2.34425
"ta018",1593,2,62045,18564,1527,6760,0,783927879,3,2.4755
"ta019",1621,2,51908,25272,1586,50810,5,2649270326,3,2.5085
"ta020",1648,2,63152,18442,1559,9181,0,2145476711,3,2.632
"ta021",2352,5,50285,15128,2255,15672,3,3260680197,3,2.53412
"ta022",2155,5,43314,16185,2063,12329,3,1419923623,3,2.3465
"ta023",2386,5,44743,14449,2259,12497,3,513832552,3,2.54038
"ta024",2259,5,50808,20409,2187,23849,5,3659429279,3,2.46675
"ta025",2360,5,52156,13797,2261,33856,7,775935960,3,2.55837
"ta026",2278,5,48525,12120,2173,48397,11,1909292243,3,2.46263
"ta027",2391,5,44742,18208,2232,40997,11,3383883188,3,2.512
"ta028",2286,5,47822,13099,2168,16384,4,1232495969,3,2.46962
"ta029",2353,5,46202,15816,2211,25173,6,687893569,3,2.52513
"ta030",2248,5,49788,15227,2134,43568,10,111305543,3,2.41725
"ta031",2729,4,58460,36080,2724,1603,0,575609712,3,2.4154
"ta032",2848,4,57243,29404,2834,56842,7,3274356812,3,2.6098
"ta033",2628,4,62136,26922,2612,4609,0,1563054520,3,2.398
"ta034",2767,4,52617,24256,2751,25,0,533820596,3,2.5646
"ta035",2854,4,51034,31226,2853,8204,1,2425898125,3,2.5452
"ta036",2827,4,54541,24304,2825,32,0,1997973897,3,2.6008
"ta037",2747,4,53521,22474,2717,7730,1,1488820333,3,2.4648
"ta038",2691,4,53395,23446,2683,30,0,1642185576,3,2.4786
"ta039",2571,4,55106,23670,2545,8008,1,31451986,3,2.3244
"ta040",2776,4,50237,29187,2776,0,0,2272262060,3,2.5636
"ta041",3109,12,59501,18328,3010,1009,0,1028260021,3,2.51
"ta042",3012,12,64193,18925,2892,11323,2,2828510647,3,2.4236
"ta043",2961,11,61585,20916,2855,6532,1,3038836816,3,2.4007
"ta044",3169,12,58022,19346,3061,21630,5,3496406059,3,2.5281
"ta045",3155,12,61253,17621,2998,14844,3,2604646218,3,2.5391
"ta046",3166,12,62428,19084,3026,16206,3,4113416952,3,2.509
"ta047",3222,12,54595,20952,3127,45357,12,110710688,3,2.5184
"ta048",3147,12,58514,17001,3042,4022,0,2544467410,3,2.4535
"ta049",3043,11,64692,18754,2902,30108,6,2946795443,3,2.4332
"ta050",3204,12,61391,19188,3092,5719,1,211443213,3,2.5446
"ta051",4068,40,55897,14265,3878,26755,14,3735353109,3,2.59555
"ta052",3928,38,48182,17282,3717,41273,25,1534611747,3,2.46355
"ta053",3859,43,59097,20580,3671,58491,29,1602725732,3,2.42175
"ta054",3902,41,63793,20247,3725,34561,16,2557627635,3,2.465
"ta055",3794,39,56766,19319,3630,47125,25,2039800829,3,2.45705
"ta056",3866,41,63497,23237,3730,9202,4,3609523531,3,2.4515
"ta057",3891,39,58300,17623,3699,29085,14,300123819,3,2.48365
"ta058",3902,41,61115,18955,3713,31330,15,2138123750,3,2.46245
"ta059",3909,40,57347,18174,3757,55583,29,2882244486,3,2.49715
"ta060",4000,36,64463,21636,3780,57944,26,557115350,3,2.5301
"ta061",5504,22,46494,31083,5493,232,0,2601737084,3,2.5797
"ta062",5291,21,48963,22895,5257,37179,11,3862231475,3,2.5182
"ta063",5193,21,53829,22170,5175,2382,0,3880405414,3,2.4735
"ta064",5025,22,50608,24298,4998,7612,2,2857737172,3,2.4028
"ta065",5255,21,45843,23406,5247,3508,1,903789348,3,2.5098
"ta066",5139,23,45445,29415,5135,1961,0,245737249,3,2.451
"ta067",5245,22,49955,21256,5232,6767,2,1885972357,3,2.4749
"ta068",5101,22,46078,19102,5083,1214,0,3302364157,3,2.4339
"ta069",5454,22,50281,30729,5448,87,0,2471216609,3,2.5839
"ta070",5346,19,52703,25014,5318,3786,1,682982653,3,2.5583
"ta071",5861,70,52618,15336,5784,1729,1,1453661532,3,2.59555
"ta072",5441,61,54398,15534,5377,52289,28,2809954174,3,2.42175
"ta073",5758,65,46512,16054,5681,3207,1,3810440502,3,2.50985
"ta074",5947,72,53215,14115,5834,9067,5,456095653,3,2.6319
"ta075",5575,67,57303,15020,5489,17694,9,2942973901,3,2.48515
"ta076",5340,70,38426,11538,5306,32273,25,2635592558,3,2.37285
"ta077",5692,68,55547,23537,5623,30351,16,3301741146,3,2.4515
"ta078",5694,70,47341,13056,5625,23709,14,3712276619,3,2.49255
"ta079",5965,72,43957,15064,5907,37597,25,2918944654,3,2.5698
"ta080",5865,75,46044,18885,5845,1871,1,1566207943,3,2.549
"ta081",6547,242,54493,13465,6309,50811,56,2146579444,3,2.46915
"ta082",6531,265,56041,17285,6248,37782,40,2978244657,3,2.4962
"ta083",6573,258,55914,16635,6318,49677,53,3204580663,3,2.48018
"ta084",6534,263,53446,15903,6338,36035,40,3395409154,3,2.4637
"ta085",6629,265,55324,16765,6396,49073,53,2769383474,3,2.48097
"ta086",6702,261,55415,16641,6434,21585,23,2059133467,3,2.4825
"ta087",6570,232,58328,18946,6336,25897,26,4141085536,3,2.50242
"ta088",6749,257,63932,18703,6500,62544,58,3367988454,3,2.54608
"ta089",6614,256,55094,14836,6350,52798,57,1032544091,3,2.4991
"ta090",6652,240,58754,16682,6469,33794,34,2323288472,3,2.5166
"ta091",10940,523,40957,18151,10857,35108,52,2015654005,3,2.5101
"ta092",10723,454,48460,11973,10506,37695,46,1524872873,3,2.48125
"ta093",11022,477,46748,15615,10928,33487,43,72047140,3,2.52895
"ta094",10920,534,36688,20397,10871,6134,10,3508102120,3,2.50428
"ta095",10639,509,49479,13256,10505,46314,56,485189247,3,2.49777
"ta096",10417,513,46778,14077,10356,2291,3,2258005905,3,2.43407
"ta097",10922,470,41999,15908,10867,8610,12,4167126180,3,2.55098
"ta098",10839,521,45392,15785,10754,3454,5,462461423,3,2.52832
"ta099",10508,499,48579,14379,10438,9106,12,3356281202,3,2.48188
"ta100",10846,523,43963,14382,10685,23859,32,1289532564,3,2.50645
"ta101",11637,1703,51759,12164,11303,39560,93,3570750773,3,2.44782
"ta102",11660,1717,59321,15138,11383,50751,102,1710566789,3,2.50224
"ta103",11724,1903,49026,12414,11500,31184,76,2612407421,3,2.51273
"ta104",11752,1887,46626,12498,11411,44257,114,1235360437,3,2.50214
"ta105",11601,1769,46939,11426,11387,22967,62,3619116047,3,2.47525
"ta106",11611,1683,55103,13593,11337,42582,94,2427013272,3,2.50228
"ta107",11740,1949,50108,13425,11505,22960,56,3873391404,3,2.51782
"ta108",11831,1718,53337,12874,11467,23906,55,2094825054,3,2.49613
"ta109",11619,1889,48131,12036,11372,21131,55,1022264366,3,2.49721
"ta110",11805,1910,57114,15275,11485,25321,53,2064353988,3,2.49582
"ta111",26632,29435,34596,7597,26270,17433,159,3914694517,3,2.48145
"ta112",27263,30338,29491,6083,26865,29272,298,2928617357,3,2.524
"ta113",26859,29477,30348,6986,26619,22715,230,1109804505,3,2.49531
"ta114",26992,27875,33692,7647,26682,17486,165,1171344343,3,2.50377
"ta115",26741,27745,28680,6308,26497,13176,153,3913663858,3,2.49069
"ta116",27056,30663,28554,6108,26620,22284,244,3363241207,3,2.51715
"ta117",26731,30435,28939,6420,26531,23026,246,4101206704,3,2.48488
"ta118",26968,31420,30440,6400,26753,28888,287,3054527211,3,2.51214
"ta119",26555,27328,36382,7795,26222,33407,277,2670880348,3,2.4806
"ta120",26818,28081,32614,7601,26635,14702,146,3424497036,3,2.49758
"ta001",1290,3,57883,41144,1278,8022,0,469636598,3,2.5765
"ta002",1366,1,53083,37497,1358,2371,0,800309354,3,2.598
"ta003",1098,1,58075,22956,1073,41559,2,902286310,3,2.3025
"ta004",1311,1,63286,27975,1293,2460,0,172400590,3,2.818
"ta005",1261,3,51596,32825,1235,2878,0,2957364919,3,2.484
"ta006",1228,1,56629,21805,1193,35510,1,3230659430,3,2.5275
"ta007",1273,3,57211,29448,1239,534,0,2090850534,3,2.474
"ta008",1211,1,61072,26851,1199,12515,0,3323621565,3,2.6155
"ta009",1273,1,61742,23486,1210,248,0,2875047851,3,2.621
"ta010",1151,1,61781,26892,1103,472,0,3216538313,3,2.3885
"ta011",1622,2,59122,21318,1560,3959,0,413265658,3,2.58225
"ta012",1721,2,63322,21812,1647,41251,3,2698708644,3,2.7145
"ta013",1558,2,59358,17024,1477,43613,4,1794135689,3,2.469
"ta014",1386,2,58028,23573,1374,23672,2,2780829007,3,2.2325
"ta015",1497,2,58554,17853,1395,25626,2,3084507851,3,2.36475
"ta016",1444,2,59751,17180,1369,5121,0,3657965018,3,2.285
"ta017",1506,2,60322,21886,1433,58326,5,2970171659,3,2.34425
"ta018",1593,5,61113,20027,1527,9340,0,1385650698,3,2.4755
"ta019",1621,5,49629,23158,1590,32145,3,4023304369,3,2.5085
"ta020",1648,2,65622,16822,1559,10035,0,2663582208,3,2.632
"ta021",2352,10,54680,23034,2263,2033,0,2304190610,3,2.53412
"ta022",2155,5,44321,15021,2063,34169,9,2274438170,3,2.3465
"ta023",2386,5,42843,15914,2270,14441,3,1206020715,3,2.54038
"ta024",2259,5,51733,20120,2187,40057,9,1760943544,3,2.46675
"ta025",2360,4,55645,13006,2264,26102,5,1206616372,3,2.55837
"ta026",2278,5,47068,12191,2183,3284,0,3624846490,3,2.46263
"ta027",2391,5,44657,13180,2225,18505,5,577006832,3,2.512
"ta028",2286,5,47093,12885,2168,5348,1,4158992608,3,2.46962
"ta029",2353,5,45020,15010,2210,23215,6,3769301482,3,2.52513
"ta030",2248,5,52392,16572,2138,3240,0,2294000632,3,2.41725
"ta031",2729,8,56963,35058,2724,636,0,3178974976,3,2.4154
"ta032",2848,4,53411,27377,2834,45928,6,3942497712,3,2.6098
"ta033",2628,11,53749,23358,2612,20964,3,3659752600,3,2.398
"ta034",2767,4,59218,27568,2751,28,0,1256407855,3,2.5646
"ta035",2854,11,55485,34003,2854,0,0,2576542212,3,2.5452
"ta036",2827,11,63701,28324,2825,6,0,51285222,3,2.6008
"ta037",2747,4,56639,23366,2717,17879,2,2342494849,3,2.4648
"ta038",2691,4,65777,28921,2683,6,0,341780550,3,2.4786
"ta039",2571,4,56597,23961,2547,2791,0,368433810,3,2.3244
"ta040",2776,4,55367,32227,2776,0,0,1665123327,3,2.5636
"ta041",3109,11,58987,17217,3010,30907,8,1109312069,3,2.51
"ta042",3012,11,60761,18118,2884,57429,14,3742097939,3,2.4236
"ta043",2961,12,60078,19925,2855,5829,1,2490799068,3,2.4007
"ta044",3169,11,60426,19821,3061,36751,9,1285047545,3,2.5281
"ta045",3155,12,58771,15935,2995,54840,14,1374181410,3,2.5391
"ta046",3166,12,58633,17938,3007,50296,12,3333575514,3,2.509
"ta047",3222,13,58803,18493,3101,9812,2,1011316488,3,2.5184
"ta048",3147,12,55554,16718,3038,45820,12,1694801819,3,2.4535
"ta049",3043,12,60392,18210,2925,24008,6,3462415910,3,2.4332
"ta050",3204,12,57770,16944,3092,6067,1,1772642026,3,2.5446
"ta051",4068,40,58614,14687,3863,47937,24,412146700,3,2.59555
"ta052",3928,41,49900,16304,3712,47892,28,406057473,3,2.46355
"ta053",3859,42,57199,19641,3665,34683,18,1392902,3,2.42175
"ta054",3902,41,57768,20158,3739,55293,28,2571505470,3,2.465
"ta055",3794,39,60062,21959,3630,8547,4,1223255161,3,2.45705
"ta056",3866,39,59315,22352,3698,46027,23,1822661108,3,2.4515
"ta057",3891,40,53822,16367,3710,45100,25,3899267209,3,2.48365
"ta058",3902,41,57391,16216,3723,49108,25,2624169671,3,2.46245
"ta059",3909,38,60871,18251,3741,39745,19,1302678324,3,2.49715
"ta060",4000,39,57478,16564,3777,56057,29,2478326682,3,2.5301
"ta061",5504,23,46012,30919,5493,141,0,864856610,3,2.5797
"ta062",5291,21,50165,24444,5257,42071,12,312094076,3,2.5182
"ta063",5193,22,47459,19041,5173,37320,11,2759661188,3,2.4735
"ta064",5025,21,54098,25226,4997,36945,10,1814742134,3,2.4028
"ta065",5255,20,55042,28305,5247,6536,1,3386283903,3,2.5098
"ta066",5139,22,49346,31973,5135,1183,0,328757934,3,2.451
"ta067",5245,22,47016,20825,5232,24398,8,2901248039,3,2.4749
"ta068",5101,21,48995,21807,5083,7554,2,2941532133,3,2.4339
"ta069",5454,21,45478,27348,5442,3117,1,31189178,3,2.5839
"ta070",5346,22,49062,24305,5318,11756,4,586060941,3,2.5583
"ta071",5861,67,48539,14510,5783,37669,23,1566959543,3,2.59555
"ta072",5441,66,49836,14079,5375,15711,9,3593385172,3,2.42175
"ta073",5758,69,46429,16400,5681,390,0,1293100541,3,2.50985
"ta074",5947,69,51406,14478,5791,44547,26,1150918774,3,2.6319
"ta075",5575,68,51239,13904,5483,45527,26,850192686,3,2.48515
"ta076",5340,67,51583,15254,5317,799,0,6385697,3,2.37285
"ta077",5692,66,53273,21361,5621,1237,0,2375408115,3,2.4515
"ta078",5694,73,46583,12967,5636,5996,3,238346420,3,2.49255
"ta079",5965,75,43554,14838,5901,11690,8,3601659595,3,2.5698
"ta080",5865,72,36340,14400,5845,17202,14,459514637,3,2.549
"ta081",6547,265,55034,14308,6303,55008,59,3885465953,3,2.46915
"ta082",6531,239,61155,18556,6255,35243,34,1075134184,3,2.4962
"ta083",6573,255,49486,14246,6336,40366,49,1927459784,3,2.48018
"ta084",6534,266,49201,14191,6343,26927,33,3446093415,3,2.4637
"ta085",6629,239,60351,18240,6370,30061,30,477766365,3,2.48097
"ta086",6702,239,59203,17324,6437,21269,21,1390685487,3,2.4825
"ta087",6570,253,53715,16411,6331,41129,46,2163477016,3,2.50242
"ta088",6749,246,63724,17321,6506,23653,22,3398554231,3,2.54608
"ta089",6614,268,57725,16319,6384,57722,59,1419093097,3,2.4991
"ta090",6652,263,55504,16179,6494,20455,23,429566664,3,2.5166
"ta091",10940,474,46385,19841,10857,23039,30,2447661372,3,2.5101
"ta092",10723,511,43371,10644,10536,5231,7,2214617454,3,2.48125
"ta093",11022,529,40384,15109,10978,8200,12,2598625816,3,2.52895
"ta094",10920,490,39250,21818,10871,5212,8,3167450913,3,2.50428
"ta095",10639,510,44671,12068,10526,3417,5,3797487756,3,2.49777
"ta096",10417,459,51313,15674,10344,50449,58,2731787545,3,2.43407
"ta097",10922,524,40644,15765,10871,33808,50,2143575342,3,2.55098
"ta098",10839,522,39849,14666,10798,275,0,479156427,3,2.52832
"ta099",10508,498,44796,13491,10465,6902,9,3389497976,3,2.48188
"ta100",10846,521,39988,13343,10685,16131,24,1105453946,3,2.50645
"ta101",11637,1704,49096,11474,11342,33051,82,3016548760,3,2.44782
"ta102",11660,1904,55535,14017,11371,52159,113,129784958,3,2.50224
"ta103",11724,1720,52918,14251,11460,20567,47,913371788,3,2.51273
"ta104",11752,1709,50142,12579,11389,23390,57,2081502410,3,2.50214
"ta105",11601,1977,48705,12072,11381,44585,110,1465287341,3,2.47525
"ta106",11611,1865,50750,12019,11375,39637,95,1780531061,3,2.50228
"ta107",11740,1939,47322,12408,11455,20915,54,4280437756,3,2.51782
"ta108",11831,1718,52326,12869,11509,51000,116,450812106,3,2.49613
"ta109",11619,1716,52269,13320,11383,12508,30,2223968351,3,2.49721
"ta110",11805,1971,53666,13756,11510,45344,102,23746294,3,2.49582
"ta111",26632,27473,34215,7087,26311,26756,239,2619691174,3,2.48145
"ta112",27263,27126,30451,6521,26768,28522,282,783230118,3,2.524
"ta113",26859,29339,30689,7325,26607,9988,118,2332316875,3,2.49531
"ta114",26992,31192,31460,7295,26669,31460,300,854127995,3,2.50377
"ta115",26741,30967,28035,6172,26531,22136,243,2286771531,3,2.49069
"ta116",27056,30610,28354,6195,26642,28284,299,251502926,3,2.51715
"ta117",26731,30511,28095,6442,26563,10022,127,3293962229,3,2.48488
"ta118",26968,31497,29744,6726,26766,17890,193,3023276563,3,2.51214
"ta119",26555,30760,31113,6785,26214,21314,216,3178760743,3,2.4806
"ta120",26818,31546,33943,7461,26605,9792,116,3328110535,3,2.49758
"ta001",1290,3,63944,46371,1278,14792,0,3245843161,3,2.5765
"ta002",1366,3,61089,43083,1358,2443,0,2844266931,3,2.598
"ta003",1098,1,65713,25067,1073,23849,1,1537993486,3,2.3025
"ta004",1311,1,68348,29726,1293,5433,0,2387311947,3,2.818
"ta005",1261,1,58088,37151,1235,4544,0,2546252631,3,2.484
"ta006",1228,1,55706,20338,1193,10845,0,4160112983,3,2.5275
"ta007",1273,1,51959,26626,1239,577,0,1883397862,3,2.474
"ta008",1211,1,59106,27190,1199,5350,0,222896404,3,2.6155
"ta009",1273,1,56322,21460,1210,4595,0,1312402623,3,2.621
"ta010",1151,1,61989,27302,1103,387,0,1755169634,3,2.3885
"ta011",1622,2,61766,25672,1564,7137,0,1446108282,3,2.58225
"ta012",1721,2,62557,20863,1648,13325,1,3546176212,3,2.7145
"ta013",1558,2,60636,20303,1479,25978,2,2314127749,3,2.469
"ta014",1386,2,58875,23856,1380,3367,0,2647576830,3,2.2325
"ta015",1497,2,60887,22359,1400,29199,2,2693847897,3,2.36475
"ta016",1444,2,60508,17007,1369,13004,1,3085050524,3,2.285
"ta017",1506,2,60704,22351,1436,2743,0,1183159015,3,2.34425
"ta018",1593,2,60957,18406,1527,2964,0,2717079785,3,2.4755
"ta019",1621,2,46904,20748,1586,1199,0,1636976745,3,2.5085
"ta020",1648,2,62140,22203,1566,29072,2,708170358,3,2.632
"ta021",2352,5,49521,13406,2266,1656,0,850957739,3,2.53412
"ta022",2155,5,43318,11748,2064,12384,3,3706863338,3,2.3465
"ta023",2386,5,44570,11979,2259,12383,3,356010948,3,2.54038
"ta024",2259,5,49721,20268,2190,18279,4,4176175804,3,2.46675
"ta025",2360,5,52448,13633,2262,15803,3,1432559553,3,2.55837
"ta026",2278,5,48290,15177,2183,1580,0,1122885639,3,2.46263
"ta027",2391,5,45547,15834,2240,1705,0,3244059201,3,2.512
"ta028",2286,5,47151,15087,2170,41497,10,302669345,3,2.46962
"ta029",2353,5,45676,14950,2204,33487,8,2412306311,3,2.52513
"ta030",2248,4,51322,16544,2136,10350,2,3674234474,3,2.41725
"ta031",2729,4,59282,36585,2724,2370,0,1841299833,3,2.4154
"ta032",2848,4,55109,28239,2834,38188,5,2745939348,3,2.6098
"ta033",2628,4,53220,23143,2612,3051,0,2905716866,3,2.398
"ta034",2767,4,56396,26171,2751,7,0,3767629625,3,2.5646
"ta035",2854,4,55351,33788,2854,0,0,158082758,3,2.5452
"ta036",2827,4,60275,27424,2825,1484,0,1575478378,3,2.6008
"ta037",2747,4,56444,23558,2717,7658,1,4082068996,3,2.4648
"ta038",2691,4,58776,25423,2683,16,0,3780181467,3,2.4786
"ta039",2571,4,52407,22060,2545,43555,6,3981553529,3,2.3244
"ta040",2776,4,49650,28678,2776,0,0,1361245958,3,2.5636
"ta041",3109,12,59789,17517,3010,12343,3,2195664929,3,2.51
"ta042",3012,12,62902,19507,2899,27285,6,832466895,3,2.4236
"ta043",2961,10,62223,19914,2855,5693,1,755925570,3,2.4007
"ta044",3169,12,59946,19590,3063,28899,7,1650537630,3,2.5281
"ta045",3155,12,61085,16531,2994,54404,13,291542078,3,2.5391
"ta046",3166,12,63456,20407,3006,33926,7,3980793160,3,2.509
"ta047",3222,11,57408,20590,3124,3685,0,994312198,3,2.5184
"ta048",3147,12,57410,16805,3038,51517,13,2550183576,3,2.4535
"ta049",3043,12,62158,18603,2888,41588,10,514614831,3,2.4332
"ta050",3204,12,60047,18161,3092,18642,4,1058300510,3,2.5446
"ta051",4068,40,54903,15093,3851,40621,22,511986507,3,2.59555
